+------+--------------+--------------+-----------+
|   ID |   Rank (580) |   Percentile |   Av Plus |
| 0389 |          159 |     73.2759  |     27.83 |
| 0381 |          561 |      3.7931  |    -73.17 |
| 0387 |          119 |     80.1724  |     35.83 |
| 0397 |           64 |     89.3103  |     51.83 |
| 0394 |          418 |     28.7931  |    -25.17 |
| 0392 |           64 |     89.3103  |     51.83 |
| 0406 |          258 |     56.0345  |      6.83 |
| 0408 |          102 |     83.1034  |     39.83 |
| 0405 |          137 |     77.2414  |     31.83 |
| 0403 |          568 |      2.41379 |    -76.17 |
| 0402 |          253 |     56.8966  |      7.83 |
| 0418 |            9 |     98.7931  |     82.83 |
| 0419 |          181 |     69.3103  |     23.83 |
| 0412 |          358 |     38.7931  |    -12.17 |
| 0410 |          186 |     68.4483  |     22.83 |
| 0425 |          217 |     63.1034  |     15.83 |
| 0422 |          412 |     29.3103  |    -24.17 |
| 0429 |          154 |     73.7931  |     28.83 |
| 0420 |          166 |     72.069   |     26.83 |
| 0427 |          418 |     28.7931  |    -25.17 |
| 0424 |          266 |     54.6552  |      4.83 |
| 0437 |          500 |     14.3103  |    -49.17 |
| 0430 |          227 |     61.3793  |     13.83 |
| 0431 |          266 |     54.6552  |      4.83 |
| 0447 |          281 |     52.2414  |      1.83 |
| 0444 |          452 |     22.2414  |    -34.17 |
| 0448 |          236 |     59.8276  |     11.83 |
| 0441 |          340 |     42.2414  |     -7.17 |
| 0445 |          488 |     16.5517  |    -46.17 |
| 0449 |          299 |     49.1379  |     -1.17 |
| 0456 |          232 |     60.5172  |     12.83 |
| 0458 |          176 |     70.1724  |     24.83 |
| 0454 |          212 |     63.7931  |     16.83 |
| 0455 |           93 |     84.1379  |     42.83 |
| 0457 |          402 |     31.3793  |    -22.17 |
| 0451 |          171 |     71.0345  |     25.83 |
| 0450 |          376 |     35.5172  |    -16.17 |
| 0465 |          119 |     80.1724  |     35.83 |
| 0462 |           22 |     96.3793  |     69.83 |
| 0466 |          171 |     71.0345  |     25.83 |
| 0467 |          512 |     12.069   |    -54.17 |
| 0473 |          320 |     45.6897  |     -4.17 |
| 0479 |          176 |     70.1724  |     24.83 |
| 0475 |          191 |     67.5862  |     21.83 |
| 0471 |           52 |     91.3793  |     54.83 |
| 0478 |          191 |     67.5862  |     21.83 |
| 0476 |          358 |     38.7931  |    -12.17 |
| 0485 |          350 |     40.1724  |    -10.17 |
| 0483 |           74 |     87.7586  |     48.83 |
| 0484 |          276 |     52.7586  |      2.83 |
| 0481 |          418 |     28.7931  |    -25.17 |
| 0498 |          137 |     77.2414  |     31.83 |
| 0492 |          205 |     65.3448  |     18.83 |
| 0493 |          346 |     40.5172  |     -9.17 |
| 0490 |          236 |     59.8276  |     11.83 |
| 0502 |          258 |     56.0345  |      6.83 |
| 0503 |          119 |     80.1724  |     35.83 |
| 0500 |          504 |     13.6207  |    -50.17 |
| 0508 |          106 |     81.8966  |     38.83 |
| 0507 |          350 |     40.1724  |    -10.17 |
| 0504 |          232 |     60.5172  |     12.83 |
| 0511 |          568 |      2.41379 |    -76.17 |
| 0510 |          572 |      1.89655 |    -78.17 |
| 0515 |          242 |     58.7931  |     10.83 |
| 0526 |          354 |     39.3103  |    -11.17 |
| 0528 |          212 |     63.7931  |     16.83 |
| 0523 |           74 |     87.7586  |     48.83 |
| 0539 |          362 |     37.931   |    -13.17 |
| 0530 |          472 |     18.9655  |    -41.17 |
| 0538 |          299 |     49.1379  |     -1.17 |
| 0540 |          504 |     13.6207  |    -50.17 |
| 0543 |          402 |     31.3793  |    -22.17 |
| 0546 |          514 |     11.7241  |    -55.17 |
| 0545 |          542 |      7.06897 |    -66.17 |
| 0556 |           64 |     89.3103  |     51.83 |
| 0557 |          344 |     40.8621  |     -8.17 |
| 0558 |          102 |     83.1034  |     39.83 |
| 0561 |           82 |     86.2069  |     45.83 |
| 0566 |          258 |     56.0345  |      6.83 |
| 0567 |          119 |     80.1724  |     35.83 |
| 0564 |          166 |     72.069   |     26.83 |
| 0572 |          472 |     18.9655  |    -41.17 |
| 0570 |          166 |     72.069   |     26.83 |
| 0578 |          312 |     46.7241  |     -3.17 |
| 0586 |          217 |     63.1034  |     15.83 |
| 0587 |          333 |     43.1034  |     -6.17 |
| 0589 |          125 |     78.9655  |     34.83 |
| 0583 |          384 |     34.4828  |    -18.17 |
| 0591 |          444 |     23.9655  |    -31.17 |
| 0595 |          222 |     62.2414  |     14.83 |
| 0593 |          340 |     42.2414  |     -7.17 |
| 0599 |          444 |     23.9655  |    -31.17 |
| 0590 |          222 |     62.2414  |     14.83 |
| 0615 |          524 |      9.82759 |    -60.17 |
| 0610 |          555 |      4.48276 |    -70.17 |
| 0619 |          129 |     78.1034  |     33.83 |
| 0617 |          373 |     36.0345  |    -15.17 |
| 0611 |           54 |     91.0345  |     53.83 |
